colums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EP,,,,,
공사일지일자,엑셀일자,공사일지당일작업내용,요일,공휴일,휴일(쉬는날),감독일지내용,,S+0,predict,S+0,predict,S+1,predict,S+1,predict,S+2,predict,S+2,predict,S+3,predict,S+3,predict,S+3,predict,S+4,predict,S+4,predict,S+4,predict,S+5,predict,S+5,predict,S+5,predict,S+6,predict,S+6,predict,R-A,predict,R-B,predict,R-C,predict,R-D,predict,부체,predict,부체#1,predict,부체#2,predict,부체#3,predict,부체#4,predict,부체#5,predict,부체#6,predict,부체#7,predict,부체#8,predict,부체#9,predict,부체#10,predict,부체#11,predict,시점부,predict,종점부,predict,진입도로,predict,리도210호선,predict,휴게소,predict,분류불능,predict,기타,predict
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140505,2014-05-05," STA. 2+640~660 절토사면 깎기(200/16,500/17,000㎥) STA. 2+660~720 노체성토(150/7,850/36,800㎥) STA. 2+900~980 법면정리",월,공휴일,휴일, ■ 휴 무,,,,,,,,,,"STA. 2+640~660 절토사면 깎기(200/16,500/17,000㎥) STA. 2+660~720 노체성토(150/7,850/36,800㎥) STA. 2+900~980 법면정리","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140506,2014-05-06," STA. 2+640~660 절토사면 깎기(200/16,700/17,000㎥) STA. 2+660~720 노체성토(150/8,000/36,800㎥) STA. 2+900~980 법면정리",화,공휴일,휴일, ■ 휴 무,,,,,,,,,,"STA. 2+640~660 절토사면 깎기(200/16,700/17,000㎥) STA. 2+660~720 노체성토(150/8,000/36,800㎥) STA. 2+900~980 법면정리","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140507,2014-05-07," STA. 2+640~660 절토사면 깎기(200/14,900/17,000㎥) STA. 2+660~720 노체성토(150/8,150/36,800㎥) STA. 2+900~980 법면정리",수,,,○ 13:00∼18:00  · 현장감독업무  〈토 공〉 2k+900-980 법면정리 확인 2k+660∼720 노체 성토 점검  〈구조물공〉 군업3교 슬래브 양생관리 점검 군업4교(춘천) 슬래브 철근조립 확인  〈터널공〉 군업터널 터파기 점검  · 품질관리 업무 -. 군업2교(춘천) P2 코핑 철근조립상태 점검 · 사업단 공문접수 및 업무지시 검토 · 금일작업실적 및 명일작업사항 검토 확인,,,,,,,,,,"STA. 2+640~660 절토사면 깎기(200/14,900/17,000㎥) STA. 2+660~720 노체성토(150/8,150/36,800㎥) STA. 2+900~980 법면정리","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140508,2014-05-08," STA. 2+640~660 절토사면 깎기(200/15,100/17,000㎥) STA. 2+660~720 노체성토(150/8,300/36,800㎥) STA. 2+900~980 법면정리 STA. 2+788 횡배수관 보강 con'c 타설(17㎥)",목,,,"· 현장감독업무  〈토 공〉 2k+500∼660(춘천) 절토사면 흙깎기 확인  2k+660∼700 노체 성토 확인 〈구조물공〉 군업2교 A2(양양) 흉벽 철근조립 점검  P2(춘천) 코핑 콘크리트 타설 품질,안전관리 점검  군업4교 슬래브 철근조립 점검 〈터널공〉 군업터널 터파기 확인 · 공정회의 -. 주요공정추진일정 협의 (시공사 공사과장외 3인) · 설계도서 검토 〈터널공〉 군업2터널(2ARCH) 설계도 시공순서, 중앙벽체 연결부 시공관리방안 검토  · 2014년 예정공정표 검토 · 명일작업사항 검토 및 확인",,,,,,,,,,"STA. 2+640~660 절토사면 깎기(200/15,100/17,000㎥) STA. 2+660~720 노체성토(150/8,300/36,800㎥) STA. 2+900~980 법면정리 STA. 2+788 횡배수관 보강 con'c 타설(17㎥)","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140509,2014-05-09," STA. 2+640~660 절토사면 깎기(200/15,300/17,000㎥) STA. 2+760~900 노체성토(150/5,150/22,000㎥) STA. 2+900~980 법면정리",금,,,"○ 09:00∼12:00  · 현장감독업무  〈토 공〉 2k+640-660 절토사면 깎기 확인 2k+660∼720 노체 성토 확인  〈구조물공〉 군업2교 A1 터파기 점검 군업4교(춘천) 슬래브 철근조립 확인  〈터널공〉 군업터널 터파기 점검  · 품질관리 업무 -. 군업4교 크로스 빔 콘크리트 타설 안전,품질관리 점검 ○ 13:00∼18:00  · V형측구 벽체 콘크리트 품질관리 점검  · 비상대응훈련 참석 · 주말작업사항 검토 및 확인",,,,,,,,,,"STA. 2+640~660 절토사면 깎기(200/15,300/17,000㎥) STA. 2+760~900 노체성토(150/5,150/22,000㎥) STA. 2+900~980 법면정리","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140510,2014-05-10," STA. 2+760~900 노체성토(150/5,300/22,000㎥) STA. 2+900~980 법면정리",토,,휴일, ○ 휴 무,,,,,,,,,,,,"STA. 2+760~900 노체성토(150/5,300/22,000㎥) STA. 2+900~980 법면정리","('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140511,2014-05-11," STA. 2+760~900 노체성토(150/5,300/22,000㎥) STA. 2+900~980 법면정리",일,,휴일,,,,,,,,,,,,,"STA. 2+760~900 노체성토(150/5,300/22,000㎥) STA. 2+900~980 법면정리","('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140512,2014-05-12, STA. 2+500~2+660 법면 정리 STA. 0+420(춘천) 쌓기부 도수로 기초터파기 STA. 0+500(춘천) 쌓기부 도수로 기초터파기,월,,,"★ 09:00∼18:00  ○ 대형공사 정부합동 안전점검 수검 ○ 점검자 : 국토교통부외 3개 기관 ○ 내 용 -. 과거점검내용 및 지적사항 보완 여부 -. 비상조치계획 보고체계 -. 유관기관 합동 재난대비체계 확인 -. 안전관리계획서, 품질관리계획서 -. 제도개선사항 외",,STA. 0+420(춘천) 쌓기부 도수로 기초터파기 STA. 0+500(춘천) 쌓기부 도수로 기초터파기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,STA. 2+500~2+660 법면 정리 ,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140513,2014-05-13,STA. 0+320(춘천) 쌓기부 도수로 기초터파기,화,,,"■ 09:00∼12:00 ○ 전일작업실적 및 금일작업사항검토 ○ 현장점검 -. 군업2교(춘천) A2 거푸집조립 점검 -. 군업4교 슬래브 철근조립 점검  ○ 사업단 절토부 암판정 입회 ■ 13:00∼18:00 ○ 현장 현안사항 사업단 보고 ○ 설계도서 검토 -. 군업4교 슬래브 일반도, 철근 배근도 ○ 공사예정공정표 검토 ○ 명일작업사항 검토",,STA. 0+320(춘천) 쌓기부 도수로 기초터파기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20140514,2014-05-14," STA. 2+720~2+790 절토사면 깎기(150/5,600/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,400/62,000㎥) STA. 2+660~2+900 노체성토(300/41,300/59,000㎥) STA. 0+320(춘천) 쌓기부 도수로 기초터파기",수,,,■ 09:00∼12:00 -. 현장점검 -. 현안사항 검토 -. 예정공정표 검토 -. 실정보고사항 검토 ■ 13:00∼18:00 -. 현장 안전점검(군업3교) -. 설계도서검토 : 터널공 -. 금일작업실적 및 명일작업사항 검토 -. 실정보고사항 검토,,STA. 0+320(춘천) 쌓기부 도수로 기초터파기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,"STA. 2+720~2+790 절토사면 깎기(150/5,600/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,400/62,000㎥) STA. 2+660~2+900 노체성토(300/41,300/59,000㎥) ","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140515,2014-05-15," STA. 2+800~2+960 절토사면 깎기(150/43,550/62,000㎥) STA. 2+660~2+900 노체성토(300/41,600/59,000㎥) STA. 0+320(춘천) 쌓기부 도수로 기초터파기",목,,,"■ 09:00∼12:00  · 현장감독업무  〈토 공〉 2k+800-960 절토사면 깎기 확인 2k+660∼900 노체 성토 확인  〈구조물공〉 군업2교 A2 거푸집 조립 점검 군업3교 슬래브 거푸집 해체 안전점검 군업4교(춘천) 슬래브 철근조립 확인  〈터널공〉 군업터널 터파기 점검  · 설계도서 검토 · 생태모델숲 관리현황 점검  ■ 13:00∼18:00  · 현장 안전,환경,품질점검  · 예정공공정현황 검토 · 주요공정추진일정 검토 · 명일작업사항 검토 및 확인",,STA. 0+320(춘천) 쌓기부 도수로 기초터파기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/43,550/62,000㎥) STA. 2+660~2+900 노체성토(300/41,600/59,000㎥) ","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140516,2014-05-16," STA. 2+720~2+790 절토사면 깎기(150/5,750/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,550/62,000㎥) STA. 2+660~2+900 노체성토(300/41,600/59,000㎥) STA. 2+620 절토사면 천공 및 발파",금,,, ○ 휴 무,,,,,,,,,,"STA. 2+720~2+790 절토사면 깎기(150/5,750/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,550/62,000㎥) STA. 2+660~2+900 노체성토(300/41,600/59,000㎥) STA. 2+620 절토사면 천공 및 발파","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140517,2014-05-17," STA. 2+720~2+790 절토사면 깎기(150/5,900/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,700/62,000㎥) STA. 2+660~2+900 노체성토(300/41,900/59,000㎥) STA. 2+620 절토사면 천공 및 발파",토,,휴일, ○ 휴 무,,,,,,,,,,"STA. 2+720~2+790 절토사면 깎기(150/5,900/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,700/62,000㎥) STA. 2+660~2+900 노체성토(300/41,900/59,000㎥) STA. 2+620 절토사면 천공 및 발파","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140518,2014-05-18," STA. 2+720~2+790 절토사면 깎기(150/6,050/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,850/62,000㎥) STA. 2+660~2+900 노체성토(300/42,200/59,000㎥) STA. 2+620 절토사면 천공",일,,휴일, ○ 휴 무,,,,,,,,,,"STA. 2+720~2+790 절토사면 깎기(150/6,050/8,100㎥) STA. 2+800~2+960 절토사면 깎기(150/43,850/62,000㎥) STA. 2+660~2+900 노체성토(300/42,200/59,000㎥) STA. 2+620 절토사면 천공","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140519,2014-05-19," STA. 2+800~2+960 절토사면 깎기(150/44,000/62,000㎥) STA. 2+660~2+900 노체성토(300/42,500/59,000㎥) STA. 2+620 절토사면 천공 및 발파",월,,, ○ 09:00∼12:00 -. 현장작업사항 점검 -. 설계도서 검토 -. 공정현황 검토 -. 사업단 접수공문 및 업무지시 검토 ○ 13:00∼17:00 -. 현장현안사항협의 -. 현장점검 -. 설계도서 검토 -. 금일작업실적 및 명일작업사항 점검 ,,,,,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/44,000/62,000㎥) STA. 2+660~2+900 노체성토(300/42,500/59,000㎥) STA. 2+620 절토사면 천공 및 발파","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140520,2014-05-20," STA. 2+640~660 절토사면 깎기(150/13,300/17,000㎥) STA. 2+660~2+900 노체성토(300/42,800/59,000㎥)",화,,," ○ 09:00∼12:00 -. 공정현황 검토 (전일실적 및 금일예정사항) -. 우기대비 지적사항 조치예정사항 검토 (군업2터널 시점 계곡부 배수처리계획외 4건) -. 설계도서 검토 -. 사업단 접수공문 및 업무지시 검토 ○ 13:00∼16:00 -. 현장점검 (측구 콘크리트 타설 품질,시공관리)  -. 시공계획 검토 ( 군업2교 코핑폼 해체(P1), 설치(P2)) -. 명일작업사항 검토 ",,,,,,,,,,"STA. 2+640~660 절토사면 깎기(150/13,300/17,000㎥) STA. 2+660~2+900 노체성토(300/42,800/59,000㎥)","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140521,2014-05-21," STA. 2+640~660 절토사면 깎기(150/13,450/17,000㎥) STA. 2+660~2+900 노체성토(300/43,100/59,000㎥)",수,,, ○ 09:00∼12:00 -. 현장점검 · 군업4교(춘천) 슬래브 철근조립 점검 · 군업2교 코핑폼 해체 안전관리 점검 -. 설계도서 검토 -. 사업단 접수공문 및 업무지시 검토 ○ 13:00∼18:00 -. 현장점검 · 2k+660∼720 노체성토 품질관리 점검 · 군업2교(춘천) 코핑폼 설치 안전관리 점검 -. 공정현황 검토 -. 명일작업사항 검토,,,,,,,,,,"STA. 2+640~660 절토사면 깎기(150/13,450/17,000㎥) STA. 2+660~2+900 노체성토(300/43,100/59,000㎥)","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140522,2014-05-22," STA. 2+640~660 절토사면 깎기(150/13,600/17,000㎥) STA. 2+660~2+900 노체성토(300/43,400/59,000㎥) STA. 1+280 집수정 벽체 거푸집 조립",목,,, ○ 09:00∼12:00 -. 현장작업사항점검 -. 현장 현안사항 검토 및 시공사와 협의 -. 사업단 접수공문 및 업무지시 검토 ○ 13:00∼14:00 -. 현장점검 ○ 14:00∼18:00 -. 건설본부장 현장경영활동 참석,,,,,,STA. 1+280 집수정 벽체 거푸집 조립,"('토공','IC/JC','토공기타','토공기타')",,,"STA. 2+640~660 절토사면 깎기(150/13,600/17,000㎥) STA. 2+660~2+900 노체성토(300/43,400/59,000㎥) ","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140523,2014-05-23," STA. 2+800~2+960 절토사면 깎기(150/43,700/62,000㎥) STA. 2+660~2+900 노체성토(300/43,700/59,000㎥) STA. 2+860 암 상차 및 운반(C/R) STA. 1+280 집수정 벽체 con'c 타설(1㎥)",금,,," ○ 09:00∼12:00 -. 공정현황 검토 (전일실적 및 금일예정사항) -. 현장점검(품질,안전관리) -. 설계도서 검토 -. 사업단 보고사항등 행정업무처리 ○ 13:00∼18:00 -. 지시사항이행여부 및 현장보완사항 결과 확인  -. 현장 작업사항 확인 -. 사업단 업무지시 검토 -. 명일작업사항 검토 ",,,,,,STA. 1+280 집수정 벽체 con'c 타설(1㎥),"('토공','IC/JC','토공기타','토공기타')",,,"STA. 2+800~2+960 절토사면 깎기(150/43,700/62,000㎥) STA. 2+660~2+900 노체성토(300/43,700/59,000㎥) STA. 2+860 암 상차 및 운반(C/R) ","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140524,2014-05-24," STA. 2+800~2+960 절토사면 깎기(150/43,850/62,000㎥) STA. 2+660~2+900 법면 정리 및 다짐",토,,휴일, ○ 휴 무,,,,,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/43,850/62,000㎥) STA. 2+660~2+900 법면 정리 및 다짐","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140525,2014-05-25," STA. 2+800~2+960 절토사면 깎기(150/44,000/62,000㎥) STA. 2+660~2+900 법면 정리 및 다짐",일,,휴일, ○ 휴 무,,,,,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/44,000/62,000㎥) STA. 2+660~2+900 법면 정리 및 다짐","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140526,2014-05-26," STA. 2+800~2+960 절토사면 깎기(150/44,150/62,000㎥) STA. 2+660~2+900 노체성토(300/44,000/59,000㎥)",월,,," ○ 09:00∼12:00 -. 공정현황 검토 (전일실적 및 금일예정사항) -. 현장점검 -. 사업단 보고사항등 행정업무처리 -. 문서수발 및 결재,회람문서 확인 ○ 13:00∼18:00 -. 현장 품질관리 점검 -. 설계도서 검토 ( 군업1,2터널 굴착 지보패턴) -. 명일작업사항 검토 ",,,,,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/44,150/62,000㎥) STA. 2+660~2+900 노체성토(300/44,000/59,000㎥)","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140527,2014-05-27," STA. 2+800~2+960 절토사면 깎기(150/44,300/62,000㎥) STA. 2+660~2+900 노체성토(300/44,300/59,000㎥) STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립",화,,," ○ 09:00∼12:00 -. 현장점검 -. 설계도서 검토 -. 사업단 보고사항등 행정업무처리 -. 문서수발 및 결재,회람문서 확인 ○ 13:00∼18:00 -. 현장 점검 -. 공정현황 검토 -. 현장 현안사항 시공사와 협의 -. 명일작업사항 검토 ",,STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립,"('토공','IC/JC','토공기타','토공기타')",,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/44,300/62,000㎥) STA. 2+660~2+900 노체성토(300/44,300/59,000㎥) ","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140528,2014-05-28," STA. 2+640~660 절토사면 깎기(150/13,750/17,000㎥) STA. 2+660~2+900 노체성토(300/44,600/59,000㎥) STA. 2+800~2+960 절토사면 법면정리 STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립",수,,," ○ 09:00∼12:00 -. 전일작업실적 및 금일작업사항 검토 -. 현장점검 -. 설계도서 검토 -. 사업단 요구자료,공사관련 행정업무 확인 ○ 13:00∼18:00 -. 예정공정표 검토 -. 현장점검 -. 명일작업사항 검토",,STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립,"('토공','IC/JC','토공기타','토공기타')",,,,,,,"STA. 2+640~660 절토사면 깎기(150/13,750/17,000㎥) STA. 2+660~2+900 노체성토(300/44,600/59,000㎥) STA. 2+800~2+960 절토사면 법면정리 ","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140529,2014-05-29," STA. 2+800~2+960 절토사면 깎기(150/44,450/62,000㎥) STA. 2+660~2+900 노체성토(300/44,900/59,000㎥)",목,,," ○ 09:00∼12:00 -. 설계도서 검토 -. 현장점검 -. 현장현안사항 검토 -. 사업단 요구자료,공사관련 행정업무 확인 ○ 13:00∼18:00 -. 현장 품질관리 점검 -. 보강토 옹벽 시공방안 검토 -. 설계도서 검토 -. 명일작업사항 검토",,,,,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/44,450/62,000㎥) STA. 2+660~2+900 노체성토(300/44,900/59,000㎥)","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140530,2014-05-30," STA. 2+800~2+960 절토사면 깎기(150/44,600/62,000㎥) STA. 2+660~2+900 노체성토(300/45,200/59,000㎥) STA. 2+800~940 Soil Nailing 보강(20/20/348공)",금,,, ○ 09:00∼12:00 -. 사업단 건설현장 재난관리 교육참석 ○ 13:00∼18:00 -. 현장 배수로 정비상태 점검 -. 설계도서 검토 -. 공정현황 검토 -. 명일작업사항 검토,,,,,,,,,,"STA. 2+800~2+960 절토사면 깎기(150/44,600/62,000㎥) STA. 2+660~2+900 노체성토(300/45,200/59,000㎥) STA. 2+800~940 Soil Nailing 보강(20/20/348공)","('토공','본선','흙깎기','흙깎기기타')",START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140531,2014-05-31, STA. 2+800~940 Soil Nailing 보강(20/40/348공),토,,휴일,,,,,,,,,,,END,"토공,본선,흙깍기,흙깍기기타",STA. 2+800~940 Soil Nailing 보강(20/40/348공),"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140601,2014-06-01, STA. 2+800~940 Soil Nailing 보강(20/60/348공) STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립,일,,휴일, ○ 휴 무,,STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,STA. 2+800~940 Soil Nailing 보강(20/60/348공) ,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140602,2014-06-02, STA. 2+800~940 Soil Nailing 보강(20/80/348공) STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립,월,,,"  09:00∼12:00 ○ 전일작업실적 및 금일작업사항검토 ○ 설계도서 검토 -. 교량공 : 군업4교 -. 터널공 : 군업1터널, 군업2터널 ○ 터널공 예정공정표 검토 13:00∼18:00 ○ 현장점검 ○ 설계도서 검토 ○ 명일작업사항 검토",,STA. 0+420(춘천) 쌓기부 도수로 철근 및 거푸집 조립,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,STA. 2+800~940 Soil Nailing 보강(20/80/348공) ,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140603,2014-06-03, STA. 2+800~2+960 절토사면 법면정리,화,,," 09:00∼12:00 ○ 전일작업실적 및 금일작업사항검토 ○ 사업단접수공문 검토 ○ 예정공정현황 검토 ○ 비탈면안정성검토현황 검토 13:00∼18:00 ○ 설계도서 검토 -. 군업1,2터널 지보 패턴도, 계측관리 설계현황 ○ 현장현안사항 검토 ○ 설계도서 검토 ○ 명일작업사항 검토",,,,,,,,,,,,STA. 2+800~2+960 절토사면 법면정리,"('토공','IC/JC','흙쌓기','노상')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140604,2014-06-04, 2014 지방선거,수,,, ○ 휴 무,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 2014 지방선거,,,
20140605,2014-06-05, STA. 2+800~940 Soil Nailing 보강(25/100/348공) STA. 2+640 암 운반(C/R장) ,목,,, 09:00∼12:00 ○ 전일작업실적 및 금일작업사항검토 ○ 현장점검 ○ 설계도서 검토 13:00∼18:00 ○ 현장점검 ○ 예정공정현황 검토 ○ 사업단접수공문 및 업무지시 검토 ○ 명일작업사항 검토,,,,,,,,,,,,STA. 2+800~940 Soil Nailing 보강(25/100/348공) STA. 2+640 암 운반(C/R장) ,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140606,2014-06-06, STA. 2+800~940 Soil Nailing 보강(25/125/348공) STA. 2+640 암 운반(C/R장),금,공휴일,휴일,,,,,,,,,,,,,STA. 2+800~940 Soil Nailing 보강(25/125/348공) STA. 2+640 암 운반(C/R장),"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140607,2014-06-07, STA. 2+800~940 Soil Nailing 보강(25/150/348공) STA. 2+640 암 운반(C/R장),토,,휴일, ○ 휴 무,,,,,,,,,,,,STA. 2+800~940 Soil Nailing 보강(25/150/348공) STA. 2+640 암 운반(C/R장),"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140608,2014-06-08, STA. 2+800~940 Soil Nailing 보강(25/175/348공) STA. 2+640 암 운반(C/R장),일,,휴일,○ 휴 무,,,,,,,,,,,,STA. 2+800~940 Soil Nailing 보강(25/175/348공) STA. 2+640 암 운반(C/R장),"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
20140609,2014-06-09, STA. 2+800~940 Soil Nailing 보강(25/175/348공) STA. 2+640 암 운반(C/R장) STA. 0+420(춘천) 쌓기부 도수로 거푸집 조립,월,,,"○ 09:00 ~ 18:00 - 일일작업일보 확인 - 사업단 QPI 점검 수검 (성토부, V형측구, 통로암거, 군업 2,3,4교 등) - QPI관련 보완사항 업무 지시 - 명일 작업사항 검토",,STA. 0+420(춘천) 쌓기부 도수로 거푸집 조립,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,STA. 2+800~940 Soil Nailing 보강(25/175/348공) STA. 2+640 암 운반(C/R장) ,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,
